CustomerID,Region,Sales,Discount,Date,ProductID,Quantity,Return,CustomerType,SalesChannel,PaymentMethod,SatisfactionScore,ProductCategory
1468,North,25945.082655537757,15.0,2023-08-22 02:28:28.108108108,113,28,0,VIP,Online,Cash,4,Health & Beauty
1469,North,27102.521239949274,,2023-07-02 00:17:17.837837836,149,11,1,Returning,Online,Bank Transfer,1,Books
1470,West,17146.26853125262,,2023-08-29 18:24:08.648648648,127,78,1,VIP,Direct,Cash,3,Clothing
1471,North,15838.222134478856,15.0,2024-02-26 12:02:09.729729728,152,39,0,Returning,Online,Credit Card,9,Clothing
1472,West,22357.07778193202,,2024-06-13 10:21:15.675675672,123,47,0,Returning,Direct,Cash,5,Toys
1473,East,17238.884778595144,15.0,2024-07-31 23:13:52.432432432,178,19,0,Returning,Online,Cash,5,Electronics
1474,West,23164.659088777553,5.0,2023-08-28 11:44:51.891891892,121,15,0,New,Direct,Bank Transfer,4,Home & Kitchen
1475,East,21014.6151042565,10.0,2024-01-30 16:17:17.837837836,129,28,0,Returning,Online,Bank Transfer,3,Books
1476,West,12421.27942501384,10.0,2024-02-21 09:25:02.702702700,162,24,0,New,Online,Bank Transfer,5,Clothing
1477,North,27737.526006650307,,2023-02-17 21:32:58.378378378,103,72,0,New,Direct,Cash,4,Health & Beauty
1478,West,28979.388365477607,,2023-01-06 02:37:07.027027027,176,9,0,Returning,In-Store,Cash,8,Books
1479,North,16936.056547578068,,2023-05-05 12:49:43.783783784,158,47,0,VIP,In-Store,Credit Card,4,Toys
1480,West,18061.49220032008,10.0,2024-05-29 17:49:32.972972968,186,33,0,VIP,Online,Cash,8,Toys
1481,West,21429.326953624524,5.0,2024-05-20 03:54:57.297297296,107,62,0,VIP,Direct,Credit Card,6,Clothing
1482,South,21672.283949935125,5.0,2024-07-23 15:58:33.513513512,181,97,0,Returning,In-Store,Bank Transfer,5,Clothing
1483,North,,10.0,2024-02-06 16:53:19.999999996,111,19,0,VIP,Direct,Bank Transfer,4,Clothing
1484,nan,30051.02269383175,5.0,2023-07-04 13:35:51.351351350,130,67,1,New,In-Store,Bank Transfer,4,Sports
1485,North,19115.26386252975,10.0,2024-09-29 08:40:21.621621616,177,74,0,VIP,Direct,Credit Card,4,Home & Kitchen
1486,South,16008.513777307731,5.0,2023-02-08 07:38:22.702702702,133,40,0,Returning,Online,Cash,9,Clothing
1487,East,13103.403859927363,15.0,2024-08-20 18:22:42.162162160,181,47,0,VIP,Direct,Bank Transfer,4,Books
1488,West,16345.349800290405,15.0,2023-09-05 19:00:10.810810808,197,65,0,New,In-Store,Cash,9,Books
1489,North,19834.365135631015,10.0,2024-06-24 06:55:08.108108104,174,29,0,Returning,Online,Cash,10,Sports
1490,North,28972.78931758894,5.0,2024-06-05 18:25:35.135135136,175,50,0,VIP,Direct,Bank Transfer,6,Sports
1491,West,,,2024-07-28 03:16:02.162162160,148,98,0,Returning,In-Store,Credit Card,10,Electronics
1492,North,21118.939758194494,5.0,2023-12-25 21:57:28.648648648,178,13,0,Returning,Online,Cash,7,Health & Beauty
1493,North,19917.88551963624,15.0,2023-12-26 13:17:07.027027024,156,1,1,Returning,Direct,Bank Transfer,10,Clothing
1494,South,25941.96636724042,15.0,2024-02-09 06:11:53.513513512,194,34,0,VIP,In-Store,Cash,3,Books
1495,North,32634.66212936811,5.0,2024-03-08 23:55:40.540540536,192,93,0,Returning,Direct,Cash,8,Sports
1496,East,17345.656135398396,5.0,2023-01-05 11:17:28.648648648,125,48,0,VIP,Direct,Cash,3,Books
1497,East,17552.802787408888,,2023-08-24 00:27:23.243243240,117,77,0,New,Online,Cash,1,Books
1498,West,25220.80438534536,,2023-01-29 02:24:08.648648648,195,48,0,VIP,Online,Cash,10,Sports
1499,North,23409.457448131558,5.0,2023-08-08 01:16:23.783783784,185,49,0,New,In-Store,Credit Card,5,Home & Kitchen
1500,West,29233.536628680165,5.0,2024-04-27 19:27:34.054054048,137,64,0,VIP,Online,Credit Card,2,Sports
1501,East,22919.64092662982,5.0,2024-05-22 17:13:30.810810808,180,61,1,Returning,In-Store,Bank Transfer,10,Sports
1502,North,18203.5395460647,5.0,2023-08-27 20:25:13.513513512,186,29,0,VIP,Direct,Credit Card,6,Health & Beauty
1503,North,22953.274153461545,10.0,2024-01-30 16:17:17.837837836,187,39,0,Returning,Direct,Credit Card,10,Sports
1504,West,25543.517902914537,5.0,2023-01-17 14:30:37.837837837,149,88,0,New,In-Store,Credit Card,9,Toys
1505,East,24102.41090598682,,2023-05-03 14:50:48.648648648,107,26,0,VIP,Direct,Cash,1,Sports
1506,North,22536.37015553649,15.0,2024-08-16 07:05:13.513513512,140,17,0,Returning,Online,Cash,4,Books
1507,West,25333.37344794577,10.0,2024-06-25 13:34:24.864864864,105,71,0,New,Direct,Bank Transfer,1,Clothing
1508,East,25846.477952228364,5.0,2023-08-16 08:31:42.702702700,168,13,0,New,Online,Bank Transfer,1,Books
1509,West,26910.794955187637,15.0,2023-02-08 22:58:01.081081081,143,69,0,VIP,In-Store,Bank Transfer,8,Health & Beauty
1510,South,23243.54943794821,10.0,2023-02-08 22:58:01.081081081,163,26,0,New,In-Store,Cash,2,Toys
1511,North,19164.40959841573,15.0,2023-09-26 20:48:17.297297296,128,49,0,Returning,Direct,Credit Card,1,Sports
1512,South,20733.568432166616,5.0,2024-05-21 10:34:14.054054048,127,67,0,New,Direct,Credit Card,8,Home & Kitchen
1513,East,26032.544832541782,5.0,2024-02-08 14:52:15.135135132,110,7,0,New,Online,Cash,4,Electronics
1514,South,15915.32164506382,,2024-05-20 03:54:57.297297296,164,58,0,Returning,Online,Bank Transfer,3,Sports
1515,South,21843.366544364508,5.0,2023-12-18 06:01:48.108108108,118,49,0,New,Direct,Bank Transfer,4,Clothing
1516,East,18033.305938363195,5.0,2023-08-31 01:03:25.405405404,108,53,0,New,Direct,Bank Transfer,5,Electronics
1517,West,20143.72411467409,10.0,2023-06-26 06:20:32.432432432,126,65,0,New,In-Store,Cash,1,Home & Kitchen
1518,South,26392.259313036495,,2024-01-22 09:01:58.918918916,133,62,0,New,In-Store,Bank Transfer,1,Health & Beauty
1519,West,20955.49534009952,10.0,2023-10-02 14:45:02.702702700,143,17,0,Returning,In-Store,Bank Transfer,3,Health & Beauty
1520,South,20232.182740780743,15.0,2023-03-14 19:18:55.135135135,167,43,0,New,Direct,Cash,6,Home & Kitchen
1521,West,13200.719295100404,5.0,2024-03-14 17:52:25.945945944,199,25,0,Returning,Direct,Credit Card,1,Books
1522,East,23731.267830136105,15.0,2023-03-18 15:16:45.405405405,181,3,0,New,Direct,Cash,2,Home & Kitchen
1523,South,23227.420905705378,10.0,2023-12-01 15:31:10.270270268,114,79,0,New,In-Store,Cash,7,Sports
1524,East,30816.2736165273,5.0,2024-09-28 02:01:04.864864864,150,29,0,New,Direct,Cash,1,Clothing
1525,South,18461.108825234995,5.0,2024-07-27 11:56:23.783783784,112,32,0,New,Online,Cash,7,Toys
1526,East,21095.751638319696,10.0,2023-09-23 00:50:27.027027024,182,26,0,Returning,Direct,Credit Card,4,Sports
1527,East,21246.918418553778,10.0,2023-04-14 11:01:37.297297297,148,16,1,Returning,Direct,Bank Transfer,10,Sports
1528,South,27887.266398817374,10.0,2024-05-16 23:16:45.405405400,169,25,0,Returning,Direct,Cash,6,Sports
1529,South,19523.52233806524,10.0,2024-08-03 12:32:25.945945944,155,54,0,VIP,Direct,Credit Card,8,Electronics
1530,South,21395.107628851696,10.0,2024-03-14 17:52:25.945945944,175,28,0,New,Direct,Bank Transfer,9,Electronics
1531,North,23039.482548582695,5.0,2024-09-18 12:06:29.189189184,150,73,0,New,Online,Bank Transfer,6,Health & Beauty
1532,West,20933.04561578179,10.0,2023-08-03 13:58:55.135135136,136,56,0,Returning,Online,Bank Transfer,9,Sports
1533,North,17767.83192724736,5.0,2023-08-30 09:43:47.027027024,116,65,0,VIP,Direct,Cash,4,Books
1534,North,20970.449964491538,5.0,2023-07-26 06:43:36.216216216,157,93,0,New,In-Store,Cash,6,Health & Beauty
1535,East,25368.158749298862,10.0,2023-04-20 20:18:01.081081080,186,86,0,Returning,Direct,Bank Transfer,8,Clothing
1536,South,14867.423502944699,10.0,2024-09-30 00:00:00.000000000,189,80,0,New,Direct,Bank Transfer,9,Home & Kitchen
1537,West,20664.84837073438,,2024-05-16 23:16:45.405405400,128,41,0,New,Direct,Bank Transfer,3,Electronics
1538,East,16499.395925304132,5.0,2023-02-10 05:37:17.837837837,132,51,0,Returning,In-Store,Bank Transfer,2,Sports
1539,North,25975.233144624213,10.0,2023-03-05 20:43:57.837837838,159,71,0,Returning,In-Store,Bank Transfer,6,Clothing
1540,South,12384.065476081127,10.0,2023-07-25 00:04:19.459459458,190,78,1,New,In-Store,Bank Transfer,4,Health & Beauty
1541,East,17205.39076364206,10.0,2024-09-14 00:49:00.540540536,188,29,0,New,Online,Credit Card,1,Health & Beauty
1542,South,21886.059375322606,,2023-02-11 12:16:34.594594594,154,83,0,Returning,In-Store,Bank Transfer,8,Electronics
1543,East,27827.620146171703,,2024-06-21 17:36:34.594594592,109,19,0,New,Online,Cash,9,Health & Beauty
1544,South,19671.248694635062,15.0,2023-12-22 01:59:38.378378376,146,66,0,New,Online,Cash,9,Books
1545,North,17224.00236653401,5.0,2024-01-17 21:44:30.270270268,122,41,0,Returning,In-Store,Cash,2,Health & Beauty
1546,West,29405.785347202953,15.0,2023-10-19 20:35:18.918918916,184,45,0,New,In-Store,Bank Transfer,9,Toys
1547,North,,10.0,2024-01-05 03:11:42.702702700,120,15,0,New,In-Store,Cash,7,Home & Kitchen
1548,West,9005.97021689959,,2023-10-16 15:57:07.027027024,112,3,0,VIP,Online,Credit Card,5,Health & Beauty
1549,South,22200.07225026666,,2023-06-14 18:27:01.621621620,132,11,0,Returning,Direct,Bank Transfer,7,Toys
1550,East,17489.728878236943,15.0,2024-08-18 20:23:47.027027024,123,53,1,VIP,In-Store,Cash,9,Clothing
1551,North,14893.835914346433,,2024-04-02 06:21:58.918918920,110,46,0,VIP,In-Store,Credit Card,8,Health & Beauty
1552,West,23541.782236496765,10.0,2023-09-29 10:06:50.810810808,116,30,0,VIP,In-Store,Credit Card,6,Books
1553,North,21219.003568855995,,2024-09-16 14:07:34.054054048,167,57,0,New,Online,Cash,4,Clothing
1554,West,17179.606846316357,15.0,2024-08-20 03:03:03.783783784,146,18,0,New,Online,Credit Card,1,Sports
1555,North,13598.478006645528,10.0,2023-04-24 00:56:12.972972972,124,51,0,VIP,Direct,Cash,6,Health & Beauty
1556,West,24362.286641400722,15.0,2024-08-16 22:24:51.891891888,193,48,0,VIP,In-Store,Credit Card,3,Electronics
1557,West,23251.005889793305,,2023-06-28 04:19:27.567567566,172,66,1,VIP,Online,Bank Transfer,6,Toys
1558,nan,19504.120681103086,15.0,2023-08-08 01:16:23.783783784,120,96,0,New,Direct,Bank Transfer,6,Toys
1559,West,29233.18498023833,15.0,2023-01-11 05:14:14.054054054,183,8,0,VIP,In-Store,Bank Transfer,4,Electronics
1560,South,14649.576168369236,5.0,2023-07-08 09:33:41.621621620,182,22,0,VIP,Online,Bank Transfer,2,Home & Kitchen
1561,West,12372.374145376307,,2023-05-09 08:47:34.054054054,182,6,1,Returning,In-Store,Bank Transfer,9,Sports
1562,East,16540.459650593777,,2024-09-05 17:33:41.621621616,111,76,0,Returning,In-Store,Cash,2,Books
1563,East,,15.0,2024-03-12 04:33:52.432432432,136,57,0,New,Online,Bank Transfer,3,Toys
1564,East,21216.697246613458,5.0,2024-08-09 06:29:11.351351352,141,36,0,Returning,Online,Bank Transfer,10,Clothing
1565,West,18793.81971071835,,2024-05-08 16:01:26.486486480,116,79,0,Returning,Online,Bank Transfer,1,Books
1566,South,21760.276982571486,10.0,2023-05-04 06:10:27.027027026,147,92,0,Returning,In-Store,Bank Transfer,7,Toys
1567,South,13742.30287904778,15.0,2023-04-05 12:26:40.000000000,127,57,0,New,In-Store,Credit Card,1,Sports
1568,West,27218.823020366297,,2023-08-27 20:25:13.513513512,140,49,0,Returning,Direct,Bank Transfer,9,Home & Kitchen
1569,East,19589.244108037157,10.0,2024-07-20 11:20:21.621621616,198,45,0,New,In-Store,Bank Transfer,1,Sports
1570,East,25586.479157940637,,2023-01-22 17:07:44.864864864,146,82,0,VIP,Online,Cash,5,Clothing
1571,South,21713.626731888522,10.0,2023-08-24 00:27:23.243243240,117,66,0,Returning,In-Store,Credit Card,7,Sports
1572,East,22283.76609576892,15.0,2023-01-18 21:09:54.594594594,177,77,0,New,Direct,Cash,3,Books
1573,North,22848.83640116102,,2024-05-09 07:21:04.864864864,198,45,0,Returning,Direct,Bank Transfer,9,Clothing
1574,South,,,2023-05-21 12:00:43.243243242,170,79,0,VIP,Online,Cash,8,Electronics
1575,East,,5.0,2023-02-03 05:01:15.675675675,112,20,0,New,Online,Cash,3,Health & Beauty
1576,South,26645.762650662156,15.0,2024-08-18 05:04:08.648648648,181,64,0,New,Direct,Bank Transfer,5,Electronics
1577,North,20982.60584850735,10.0,2024-05-19 12:35:18.918918920,112,93,0,New,Direct,Credit Card,7,Books
1578,South,23545.01878794256,,2023-08-13 19:13:09.189189188,199,93,1,VIP,Direct,Credit Card,4,Health & Beauty
1579,South,19551.321528563865,,2023-09-07 16:59:05.945945944,130,67,0,VIP,Online,Cash,5,Electronics
1580,South,27200.586077247364,10.0,2023-02-17 21:32:58.378378378,101,83,0,VIP,Direct,Bank Transfer,3,Health & Beauty
1581,South,16618.038489703653,15.0,2023-11-11 20:22:20.540540540,115,3,0,New,Direct,Cash,9,Toys
1582,North,29004.70216455408,5.0,2024-03-14 17:52:25.945945944,108,54,0,VIP,Online,Cash,10,Sports
1583,West,19799.210246778282,5.0,2023-11-29 17:32:15.135135132,172,78,0,Returning,In-Store,Cash,9,Clothing
1584,South,12846.124489409758,,2024-09-14 00:49:00.540540536,137,64,0,VIP,In-Store,Bank Transfer,7,Health & Beauty
1585,South,20640.52207455395,10.0,2023-03-16 01:58:11.891891892,174,40,0,New,Direct,Bank Transfer,10,Toys
1586,East,16594.741712625597,,2023-06-28 04:19:27.567567566,153,59,0,Returning,In-Store,Credit Card,2,Sports
1587,South,,10.0,2024-04-10 13:37:17.837837832,155,55,0,VIP,In-Store,Bank Transfer,7,Sports
1588,East,16736.880103488045,5.0,2023-04-22 02:57:17.837837838,185,62,0,Returning,In-Store,Cash,7,Home & Kitchen
1589,West,17769.082833926102,15.0,2024-04-20 18:51:31.891891888,196,4,0,Returning,In-Store,Cash,5,Electronics
1590,North,10552.296345272345,10.0,2024-08-28 10:18:22.702702696,199,60,0,New,Direct,Credit Card,9,Home & Kitchen
1591,North,17738.468403754618,5.0,2024-05-02 06:45:02.702702704,186,75,0,Returning,In-Store,Bank Transfer,3,Books
1592,West,7880.603366855217,,2023-07-07 18:14:03.243243242,144,95,1,Returning,In-Store,Cash,4,Toys
1593,North,12080.485882571384,10.0,2023-10-15 09:17:50.270270268,133,96,0,New,Online,Credit Card,1,Home & Kitchen
1594,West,23802.073280721488,15.0,2024-06-15 23:39:49.189189184,108,91,0,New,Direct,Credit Card,6,Home & Kitchen
1595,West,23929.000793254163,,2023-11-27 04:13:41.621621620,187,30,0,New,Online,Cash,4,Sports
1596,West,,,2023-01-13 18:32:47.567567567,107,2,0,Returning,Online,Cash,1,Toys
1597,North,15165.119284353936,5.0,2023-02-15 23:34:03.243243243,106,62,0,Returning,Direct,Bank Transfer,2,Sports
1598,East,19761.4432192901,10.0,2024-06-21 02:16:56.216216216,135,49,0,Returning,In-Store,Credit Card,3,Clothing
1599,West,19981.987304547158,,2023-01-23 08:27:23.243243243,117,9,0,New,Online,Cash,9,Health & Beauty
1600,South,14208.176554037287,15.0,2023-11-20 03:37:39.459459456,102,92,0,VIP,Direct,Credit Card,8,Books
1601,North,27516.991508835752,10.0,2024-07-27 11:56:23.783783784,127,31,0,Returning,In-Store,Bank Transfer,7,Books
1602,West,24386.811452878355,15.0,2023-05-29 03:56:23.783783784,169,98,0,VIP,Direct,Cash,4,Electronics
1603,nan,18895.17913085168,,2024-04-09 06:58:01.081081080,143,61,0,New,Online,Bank Transfer,1,Sports
1604,South,20134.429194972654,15.0,2024-09-18 12:06:29.189189184,120,79,0,Returning,In-Store,Credit Card,8,Health & Beauty
1605,East,21041.914039737763,5.0,2023-11-13 18:21:15.675675672,127,48,1,VIP,In-Store,Bank Transfer,4,Electronics
1606,East,9791.325657878548,15.0,2023-05-11 22:06:07.567567566,153,25,0,Returning,Direct,Bank Transfer,3,Books
1607,East,18764.113087397014,10.0,2023-09-29 10:06:50.810810808,153,36,0,Returning,In-Store,Credit Card,9,Health & Beauty
1608,West,16590.078760011005,15.0,2024-08-23 07:41:15.675675672,164,8,0,Returning,Online,Bank Transfer,10,Home & Kitchen
1609,West,14991.899950525421,15.0,2023-01-28 11:04:30.270270270,199,73,1,VIP,Online,Credit Card,4,Clothing
1610,West,,5.0,2023-02-27 11:27:34.054054054,120,58,0,New,Online,Cash,4,Home & Kitchen
1611,North,28988.432634247612,15.0,2024-08-15 15:45:35.135135136,198,45,0,Returning,Direct,Credit Card,9,Clothing
1612,South,23204.21430633505,15.0,2024-06-12 03:41:58.918918920,112,62,0,New,In-Store,Credit Card,2,Sports
1613,West,17144.105051086015,,2023-10-27 12:30:59.459459456,156,39,0,New,In-Store,Cash,5,Toys
1614,South,22862.913906780792,,2024-01-21 17:42:20.540540540,148,96,0,VIP,In-Store,Credit Card,4,Electronics
1615,South,26996.77718293001,10.0,2023-10-25 14:32:04.324324324,153,58,0,VIP,Online,Cash,9,Electronics
1616,East,24623.168414563843,,2024-06-26 20:13:41.621621616,109,81,0,New,In-Store,Cash,5,Toys
1617,North,20298.151849600872,,2023-10-17 07:16:45.405405404,152,99,0,Returning,Online,Credit Card,9,Health & Beauty
1618,West,16765.31611147213,,2024-01-15 08:25:56.756756756,143,83,0,VIP,In-Store,Bank Transfer,9,Toys
1619,East,23491.116568067948,,2023-08-01 00:40:21.621621620,146,64,0,Returning,Online,Bank Transfer,2,Sports
1620,East,21967.426927108747,5.0,2023-11-20 03:37:39.459459456,152,44,0,Returning,In-Store,Cash,9,Books
1621,West,24475.966100138663,,2024-05-21 10:34:14.054054048,173,29,0,Returning,Direct,Bank Transfer,3,Toys
1622,South,23175.859008409847,5.0,2023-10-27 12:30:59.459459456,145,59,0,New,Direct,Bank Transfer,4,Clothing
1623,East,25247.763576596677,5.0,2023-01-13 18:32:47.567567567,112,71,0,Returning,Online,Credit Card,1,Books
1624,South,17323.82394219716,,2023-05-25 23:18:11.891891892,136,92,0,New,Online,Cash,1,Toys
1625,North,26586.97032817163,15.0,2023-08-28 11:44:51.891891892,123,9,0,New,In-Store,Cash,1,Electronics
1626,South,20987.998023461998,5.0,2023-03-24 09:13:30.810810810,101,92,0,Returning,In-Store,Credit Card,9,Home & Kitchen
1627,North,30376.304363126328,15.0,2024-03-14 02:32:47.567567568,185,6,0,Returning,Direct,Bank Transfer,8,Clothing
1628,South,16554.06090955216,15.0,2024-01-31 07:36:56.216216216,180,29,0,Returning,In-Store,Cash,5,Sports
1629,East,28679.819015826244,,2023-09-21 18:11:10.270270268,199,58,0,Returning,Online,Bank Transfer,5,Clothing
1630,East,20989.55391731324,10.0,2024-05-22 01:53:52.432432432,113,17,0,New,Online,Cash,9,Health & Beauty
1631,North,16742.909981927758,,2023-02-14 16:54:46.486486486,109,16,0,Returning,Online,Cash,3,Home & Kitchen
1632,West,17580.570829728393,10.0,2023-09-15 08:54:46.486486484,134,87,0,Returning,Online,Cash,3,Clothing
1633,North,18398.2634590284,10.0,2023-12-25 06:37:50.270270268,124,95,0,New,Online,Cash,7,Toys
1634,North,22120.82973200958,,2024-01-23 00:21:37.297297296,102,3,0,VIP,Direct,Bank Transfer,9,Clothing
1635,South,22614.177440177496,,2024-05-19 12:35:18.918918920,116,21,0,VIP,Direct,Bank Transfer,6,Clothing
1636,South,17131.499980307104,10.0,2023-09-10 21:37:17.837837836,111,64,0,New,Online,Bank Transfer,2,Clothing
1637,North,19878.227038695084,,2023-08-03 13:58:55.135135136,153,90,1,VIP,In-Store,Bank Transfer,1,Health & Beauty
1638,East,30711.35179305932,10.0,2024-02-15 15:28:17.297297296,123,36,0,New,Online,Credit Card,2,Clothing
1639,South,28637.715850503555,15.0,2023-11-18 20:58:22.702702700,128,86,0,Returning,Direct,Cash,1,Clothing
1640,West,22181.61834837016,,2024-08-03 12:32:25.945945944,142,62,0,Returning,Online,Cash,10,Health & Beauty
1641,South,20190.017390841,15.0,2023-06-25 15:00:54.054054054,124,42,0,VIP,Direct,Cash,10,Books
1642,South,20600.156633591305,5.0,2024-07-23 00:38:55.135135136,199,76,0,Returning,Direct,Credit Card,9,Home & Kitchen
1643,West,23067.589863652083,15.0,2023-01-08 15:55:40.540540540,159,42,0,VIP,Online,Bank Transfer,10,Sports
1644,North,14886.037174007972,15.0,2023-01-02 06:39:16.756756756,189,61,0,VIP,Online,Cash,8,Books
1645,West,18713.117312883274,10.0,2024-09-21 01:25:02.702702696,164,13,0,Returning,In-Store,Bank Transfer,7,Electronics
1646,North,11657.079630612052,15.0,2024-09-21 01:25:02.702702696,183,11,0,Returning,Direct,Bank Transfer,3,Health & Beauty
1647,North,21996.115613026395,,2024-09-15 22:47:55.675675672,127,54,0,VIP,In-Store,Credit Card,8,Health & Beauty
1648,North,23235.979698513704,10.0,2023-05-23 09:59:38.378378378,115,16,0,Returning,Online,Credit Card,2,Clothing
1649,West,17584.067688503128,5.0,2024-09-13 09:29:22.162162160,146,8,0,New,Direct,Bank Transfer,2,Clothing
1650,nan,27869.933816450164,,2023-04-22 02:57:17.837837838,180,59,0,Returning,In-Store,Cash,10,Sports
1651,East,,5.0,2024-07-27 11:56:23.783783784,191,57,0,Returning,In-Store,Cash,3,Electronics
1652,West,12678.125598950899,15.0,2023-09-03 05:41:37.297297296,157,40,0,New,In-Store,Credit Card,7,Clothing
1653,nan,21122.25909279986,,2024-01-19 19:43:25.405405404,175,59,0,Returning,Online,Credit Card,1,Toys
1654,North,25235.491513060773,,2024-08-09 21:48:49.729729728,126,2,0,Returning,Online,Credit Card,8,Clothing
1655,South,28419.638457289344,5.0,2023-06-03 06:33:30.810810810,152,94,0,VIP,Online,Credit Card,7,Clothing
1656,North,17705.5786856553,,2023-12-15 16:43:14.594594592,141,94,0,Returning,Direct,Credit Card,4,Toys
1657,East,25393.404167156477,,2023-01-09 07:15:18.918918918,158,76,0,Returning,Online,Credit Card,5,Electronics
1658,East,19807.457652496465,,2023-05-04 21:30:05.405405404,146,10,0,New,Direct,Credit Card,10,Toys
1659,West,19136.8635002959,15.0,2023-09-10 21:37:17.837837836,193,44,0,VIP,In-Store,Cash,1,Health & Beauty
1660,South,24418.299687433362,5.0,2023-10-02 14:45:02.702702700,133,11,0,VIP,In-Store,Credit Card,4,Toys
1661,West,23261.6143920671,,2023-07-14 18:50:05.405405404,136,79,0,VIP,Online,Credit Card,1,Home & Kitchen
1662,East,12118.039215078752,10.0,2023-08-01 16:00:00.000000000,105,80,0,Returning,In-Store,Cash,1,Health & Beauty
1663,North,27382.70174862948,10.0,2024-04-07 08:59:05.945945944,106,81,0,VIP,Online,Cash,10,Clothing
1664,South,26900.45677073726,10.0,2023-09-19 04:52:36.756756756,195,90,0,New,Direct,Bank Transfer,1,Sports
1665,North,16872.186492452354,10.0,2023-01-02 06:39:16.756756756,195,2,0,VIP,In-Store,Credit Card,7,Health & Beauty
1666,North,21979.017667187047,15.0,2024-03-16 15:51:21.081081080,124,50,0,New,Online,Credit Card,7,Electronics
1667,South,22470.150931413693,,2023-12-18 21:21:26.486486484,132,12,1,VIP,In-Store,Credit Card,4,Electronics
1668,West,21303.368829119536,5.0,2023-10-16 00:37:28.648648648,154,90,0,VIP,In-Store,Credit Card,2,Toys
1669,North,17248.4742307729,,2024-03-07 01:56:45.405405400,157,23,0,New,Online,Bank Transfer,3,Health & Beauty
1670,East,16641.883160309742,15.0,2024-06-06 09:45:13.513513512,106,18,0,VIP,In-Store,Cash,8,Clothing
1671,North,19872.229645042775,10.0,2024-04-21 10:11:10.270270264,156,62,0,VIP,In-Store,Cash,8,Electronics
1672,South,25863.645096296823,15.0,2024-05-05 11:23:14.594594592,111,96,0,VIP,In-Store,Credit Card,6,Books
1673,South,22718.000772972162,,2024-07-10 06:06:07.567567568,115,62,0,Returning,In-Store,Credit Card,10,Clothing
1674,South,18146.92833956947,5.0,2023-11-12 11:41:58.918918916,179,38,0,New,Direct,Credit Card,9,Books
1675,West,23858.493553241722,15.0,2023-09-23 16:10:05.405405404,142,67,0,VIP,In-Store,Bank Transfer,9,Home & Kitchen
1676,nan,5757.286896849622,5.0,2023-09-07 01:39:27.567567568,199,38,0,New,In-Store,Bank Transfer,4,Books
1677,West,25743.828501860517,15.0,2023-08-26 13:45:56.756756756,176,67,0,New,Online,Cash,1,Electronics
1678,West,11301.431106109501,5.0,2024-02-05 10:14:03.243243240,106,94,0,New,Direct,Credit Card,1,Toys
1679,South,18187.795292984338,5.0,2023-02-02 13:41:37.297297297,199,61,1,VIP,Online,Credit Card,10,Home & Kitchen
1680,South,14401.650526869282,10.0,2023-08-28 11:44:51.891891892,150,1,0,VIP,Online,Credit Card,5,Health & Beauty
1681,West,13526.59262139547,5.0,2023-09-09 14:58:01.081081080,172,94,0,New,Online,Credit Card,2,Clothing
1682,North,25804.1339368926,10.0,2024-08-11 19:47:44.864864864,131,45,0,Returning,Direct,Bank Transfer,6,Electronics
1683,East,17661.493993440545,,2023-04-01 01:09:11.351351351,174,96,1,New,Online,Cash,7,Home & Kitchen
1684,West,21732.519408653578,,2023-02-24 06:49:22.162162162,107,28,0,Returning,Online,Cash,1,Home & Kitchen
1685,North,19765.39710560408,10.0,2023-10-23 16:33:09.189189188,196,21,0,New,Online,Bank Transfer,6,Electronics
1686,South,22385.204136115608,10.0,2023-01-29 17:43:47.027027027,186,13,0,New,In-Store,Credit Card,8,Health & Beauty
1687,South,20384.109455301277,15.0,2024-06-22 08:56:12.972972968,188,27,0,New,Online,Cash,5,Health & Beauty
1688,North,13585.038879057152,15.0,2023-06-01 08:34:35.675675674,171,7,0,VIP,Direct,Cash,7,Toys
1689,East,24981.3340972357,15.0,2023-01-06 17:56:45.405405405,144,22,0,Returning,Direct,Bank Transfer,10,Sports
1690,South,17531.21708419344,,2024-02-28 10:01:04.864864864,185,74,1,Returning,In-Store,Credit Card,6,Books
1691,South,12217.090506701245,15.0,2024-01-01 07:13:52.432432432,158,53,0,New,Direct,Cash,4,Health & Beauty
1692,South,17859.42419517044,5.0,2023-12-04 20:09:22.162162160,103,79,0,VIP,Direct,Credit Card,7,Toys
1693,North,27503.798953171554,5.0,2024-01-17 06:24:51.891891888,166,79,0,VIP,In-Store,Cash,10,Books
1694,West,24251.108710567463,15.0,2024-02-18 20:06:29.189189188,128,4,0,Returning,Online,Bank Transfer,9,Home & Kitchen
1695,South,18256.739327960706,5.0,2024-08-05 10:31:21.081081080,128,96,0,VIP,In-Store,Credit Card,10,Electronics
1696,West,,,2024-04-18 05:32:58.378378376,197,23,0,Returning,Online,Bank Transfer,10,Health & Beauty
1697,East,18391.824743913086,5.0,2024-02-13 02:09:43.783783780,197,70,0,Returning,Online,Cash,7,Toys
1698,South,30383.739917804203,,2024-01-28 18:18:22.702702700,127,88,0,Returning,Direct,Bank Transfer,5,Home & Kitchen
1699,South,21909.677261157765,10.0,2024-03-21 03:08:49.729729728,176,84,0,VIP,In-Store,Bank Transfer,7,Health & Beauty
1700,East,22150.20823595535,10.0,2024-08-02 21:12:47.567567568,178,84,0,Returning,Direct,Bank Transfer,3,Clothing
